customer_binary,user_binary,device,os,browser,weekday,hour,product_views_hour,cart_views_hour,purchase_views_hour,page_views_hour,product_views_journey,cart_views_journey,purchase_views_journey,page_views_journey
Vfb5r+7yXk68byerajScsQ==,9yLxqUxzmE6eLJ8LRNbBxw==,0.0,2.0,0.0,1,22,3,0,0,3,3,3,3,3
Vfb5r+7yXk68byerajScsQ==,9yLxqUxzmE6eLJ8LRNbBxw==,0.0,2.0,0.0,1,22,3,0,0,3,3,3,3,3
Vfb5r+7yXk68byerajScsQ==,9yLxqUxzmE6eLJ8LRNbBxw==,0.0,2.0,0.0,1,22,3,0,0,3,3,3,3,3
hCffFh60EkaWRcJBfxMRkQ==,Yr14CIWopUK5iELzv7A8Ww==,43.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
hCffFh60EkaWRcJBfxMRkQ==,Yr14CIWopUK5iELzv7A8Ww==,43.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
Xy0PQBdQA0OHYlbOUGvbHQ==,hNHvA/J1O0WTzB8vFaZRaQ==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,PQVJfZDrbEi7kygAZwdI1Q==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,aznNKqyfu0ywJjA6puiK6Q==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,6M6q/NqTjE+BqvZu6VcBjw==,16.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
VBx8f+FnZUqmVAadfMLbjg==,U9Ls7yStnUGZJXgq5T+JbA==,1.0,4.0,2.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,gt45m0ztBUaQ5PTIsXAQWQ==,1.0,4.0,2.0,1,22,2,0,0,2,2,2,2,2
giY70S63zEKSA+4fCiC2jQ==,gt45m0ztBUaQ5PTIsXAQWQ==,1.0,4.0,2.0,1,22,2,0,0,2,2,2,2,2
Fr9oWfIRPk6Tn0F12240tw==,hdxhPkbskkCWU1qk5DveJA==,16.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
8a3y6LMcqkeQFa7wZsDkdQ==,+Jz1Ce8jeEibAXEU0AKfjw==,1.0,4.0,2.0,1,22,1,0,0,1,1,1,1,1
UiwLOUwWo0KFC3m/wD6frQ==,6lsVe44a1EmtDeTCYDPsvw==,2.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
gwlc4zxoJEivY9vtdKLc2A==,Lf9/QReBUUy27wKsJDZ1wg==,15.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
lKoFpuHAH06xje2KqaS8Fw==,kzzp1FTOh0G8d4xooM1v2w==,0.0,1.0,0.0,1,22,1,1,0,2,2,2,2,2
lKoFpuHAH06xje2KqaS8Fw==,kzzp1FTOh0G8d4xooM1v2w==,0.0,1.0,0.0,1,22,1,1,0,2,2,2,2,2
wpaU0jdh90qQONu144iIig==,mGAtJFdArEilCqYQRb7MOA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
lKoFpuHAH06xje2KqaS8Fw==,LgoO0DHARkuRkH0jNe98dg==,2.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,kHC1xM/LO0KoZUDMekmKeA==,8.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
VCkXEQJxMEaCOzfgHgncSQ==,RBNzXp2p4E2AAqONxI4pEQ==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,YyR2OmyRqkKSnG+9v7/7nA==,5.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,c8PBVjQCWkKKaWoZ2Chi9g==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,xXAd7hUgKUuUt6YUDQpemw==,8.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
Fr9oWfIRPk6Tn0F12240tw==,U5Y7lBn040KzOihrRFGxHA==,6.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,g6DC0ahKWUioOk6TJvcI4w==,10.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,wj/i9LWj2EC0o+UVd7gDJg==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,ZUCwxmnB/0KdMq9FYaLcSw==,46.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,L1DiMfFZ4kqZEucudFEmlw==,5.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,RIBNvThgoU+AUAHEPWJO3w==,0.0,5.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,o3ppug/V6Em0GhbpRcLobA==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,xRO1BGomE0Wc92KcgLiOjQ==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
ZGPn2hAg+E+bm+6pAK3e7g==,258Zboruw0iU6GrkToe0tA==,26.0,4.0,2.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,4Lmxtz4aNEa4ptwqDV+I+w==,6.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,KWijtRSTH0a3UAWeeDgP/A==,44.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,qoM+p73bnkWNvAcHGgxX9g==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,qoM+p73bnkWNvAcHGgxX9g==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
Vfb5r+7yXk68byerajScsQ==,uueSfNfWU0KSYL4twN8NAA==,0.0,2.0,4.0,1,22,1,0,0,1,1,1,1,1
kp2ev3khwEeVqZ7qW0pJug==,Tqt3evUoQEe/7kySstODZQ==,12.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,bF+F8e6w1kuoRKqdyn+Nsg==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,tY9ECNsMQ0CPwwFz3yQHaA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,yDuwa/1nmUayNNY5VKksjg==,1.0,4.0,2.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,9sAonqDU4EeoXuUwf66axw==,2.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
3a1+o8O8UUuye6u4ZjcoaQ==,9sAonqDU4EeoXuUwf66axw==,2.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
bsKc1tAibEmZ+BwwISsw0Q==,omhviLuYhkO/3RsQ3G+FDw==,28.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,wprujml21UWRG/LFuXIVtQ==,0.0,1.0,3.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,TJv4iQytT0OifwCtbHT3xQ==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
Vfb5r+7yXk68byerajScsQ==,TJv4iQytT0OifwCtbHT3xQ==,0.0,2.0,0.0,1,22,2,0,0,2,2,2,2,2
giY70S63zEKSA+4fCiC2jQ==,TtRRwNP4MUuCPiMdq2lZsQ==,16.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,dOtXlH6IAUKBmp7cip+wNw==,0.0,1.0,0.0,1,22,0,3,0,3,3,3,3,3
MWY5bBVHEEOWUfnTwFnnHQ==,dOtXlH6IAUKBmp7cip+wNw==,0.0,1.0,0.0,1,22,0,3,0,3,3,3,3,3
MWY5bBVHEEOWUfnTwFnnHQ==,dOtXlH6IAUKBmp7cip+wNw==,0.0,1.0,0.0,1,22,0,3,0,3,3,3,3,3
+fFJcQp8sUScovDIJdYErg==,i0wEZjhIqEKnXebd63vSUA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
Fr9oWfIRPk6Tn0F12240tw==,pcRFKcCT2UqxJ61jc/L7CQ==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
rtieEqQqcEu0sMoF3BR0Cg==,S/9xW2wEwU6Kg6xNDBIBeg==,0.0,5.0,0.0,1,22,1,0,0,1,1,1,1,1
mIIyZtMCUEmDvi0oNGvZGQ==,alAL5kOE+EGLCjJrqvUa0A==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
wpaU0jdh90qQONu144iIig==,SlzXXjdVB0SiURQqfmYJQw==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,iWWY7KBx00aUMPB1ras/PQ==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
Vfb5r+7yXk68byerajScsQ==,iWWY7KBx00aUMPB1ras/PQ==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
M1+3xXFmE0q6b+9HVdxQ1w==,wbvkzrW3v0+kDqf+Nv1WGw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,DwZonteeE0GeD6DlCl2+8A==,1.0,4.0,2.0,1,22,1,0,0,1,1,1,1,1
lKoFpuHAH06xje2KqaS8Fw==,TKM+vXcpzUuf0xnxkImCeQ==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,UUZRTG6HZkyppdTwc8zhKA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
kp2ev3khwEeVqZ7qW0pJug==,gxdlu8fHjEGw9FlebmuFHQ==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,uupurkBI2Eamcxhmu705kw==,2.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,zj9Be6WNukaNySPvs2PfYQ==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,0oCSZ6bmj0yoipyEYErESw==,8.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,Qd3VQtIYlUq/Z5Spa1f31Q==,39.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,6EIZ94NyTUWgorRgpg+sIQ==,59.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
/2GxWWz5pESisE9fXW7i8Q==,PttxNqZhUU2dMfjuP8s3Pw==,0.0,6.0,0.0,1,22,1,0,0,1,1,1,1,1
M1+3xXFmE0q6b+9HVdxQ1w==,5NV1a4e1y0ynskBPfbmJgw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,QE1qPoi2uEOnFHddMuLMHA==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,+Nf7WeTqrU2m9bBNp0WOPw==,24.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
z6qHyTx3M0GmcKYDKB8Avg==,4JC3Z6auukmJenJGMb7ASQ==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
bsKc1tAibEmZ+BwwISsw0Q==,UB6D7Of060CCFCz1hb4loA==,0.0,6.0,0.0,1,22,1,0,0,1,1,1,1,1
3uO/4h+nuUmsm7uDytwCxA==,+jdB1XdbVUmIGVhjmKcHDA==,75.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
Xy0PQBdQA0OHYlbOUGvbHQ==,9n5WggU/NkaRXAX08HyZOA==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
lKoFpuHAH06xje2KqaS8Fw==,+B6iF2sD5EqQs9ERd9t2wA==,0.0,1.0,0.0,1,22,0,1,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,kDQB7GlydE6mnhRyGvXtXQ==,4.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,M4kA0mJyk0OjC+309RhiFQ==,9.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
CfTD2DR1KkKRZwZPIYKnKA==,miq0xXVXGkaAEEa5E7PnGg==,3.0,0.0,1.0,1,22,20,0,0,20,20,20,20,20
giY70S63zEKSA+4fCiC2jQ==,siWaQp2wX0uoWTSEQ02Zqw==,62.0,0.0,8.0,1,22,1,0,0,1,1,1,1,1
VBx8f+FnZUqmVAadfMLbjg==,NhaLhSAaAUORzbkOcvv2tg==,79.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
ZGPn2hAg+E+bm+6pAK3e7g==,a/uh39EeZUWAtz+U7AbMRg==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,l5SDMXYSXEmIK8dJyO2dDA==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,l5SDMXYSXEmIK8dJyO2dDA==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
ZGPn2hAg+E+bm+6pAK3e7g==,PLrBZXwUkkmxgeSCGbRYtw==,55.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
3uO/4h+nuUmsm7uDytwCxA==,ShnfUmLkIU20mYgVEglAGA==,6.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
wpaU0jdh90qQONu144iIig==,j+CnqP0Ov0y/3HtGcINpMg==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
rtieEqQqcEu0sMoF3BR0Cg==,pGjYOw5jH02/V9vuQ9lS7A==,12.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,G5dTuPNv5Eu0QlKxRxJZiw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
00eVKE2/0U6GyaSwxxBq2A==,JkqQV4Gjnku+/5Me8/UDqg==,9.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,HBVfe25+8E2lk3E99iL7+Q==,2.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,IHr8MHuW6kytRiP9ybidSw==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,c09nikI3kke7gUsSA2Skbw==,0.0,1.0,3.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,eHGsp+AR4ESYQXFfVrvsVg==,3.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
giY70S63zEKSA+4fCiC2jQ==,eHGsp+AR4ESYQXFfVrvsVg==,3.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
giY70S63zEKSA+4fCiC2jQ==,eHGsp+AR4ESYQXFfVrvsVg==,3.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
giY70S63zEKSA+4fCiC2jQ==,eHGsp+AR4ESYQXFfVrvsVg==,3.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
MWY5bBVHEEOWUfnTwFnnHQ==,fbSs3Sd7XEy2Yv07SQee2Q==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
Vfb5r+7yXk68byerajScsQ==,rJbSqRnUgkSZVsYm3+ALsg==,0.0,1.0,0.0,1,22,12,0,0,12,12,12,12,12
mdGsiEUtCkuDax3BHMUKaw==,1/iLB3TY2Um6CH2VQNBhww==,8.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,jL+ovvTtMEaAGLDkYLjMUg==,2.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
Fr9oWfIRPk6Tn0F12240tw==,0f/ywaNFykaRElihy6k/Lw==,48.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
Fr9oWfIRPk6Tn0F12240tw==,0f/ywaNFykaRElihy6k/Lw==,48.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
rtieEqQqcEu0sMoF3BR0Cg==,FD3zlQT07kuaRD1cLLhi/w==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,nj2FFwic/UuThE5HIJeU0w==,6.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,ERKzikSfRUyQylQiBlWdoQ==,18.0,0.0,1.0,1,22,0,1,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,WY0hm3n+vEaMJv5Qb6yo0g==,71.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
qR8YbQr2PUmE27VvgFzv3w==,XU/6490VTUSnSByUrQa5Pw==,44.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
EsCYia3Mx0COa0vjEDU9dA==,F0bhdJmetE6MBBoreiGS/w==,2.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
EsCYia3Mx0COa0vjEDU9dA==,F0bhdJmetE6MBBoreiGS/w==,2.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
O0gXPxm1z0yo2WOV0o+Xkw==,WJKOhyQ5WU2oDxpv8KWRdA==,8.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
VBx8f+FnZUqmVAadfMLbjg==,BqJx+PPR90OlLM8qB0kAlg==,0.0,2.0,0.0,1,22,1,0,0,1,1,1,1,1
lKoFpuHAH06xje2KqaS8Fw==,Htzi9eidGkmH+cYhnxnaug==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
3a1+o8O8UUuye6u4ZjcoaQ==,Oi1kilqSMEyd7ZhU6Ze9Uw==,0.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
Fr9oWfIRPk6Tn0F12240tw==,glSP5lG9EU6Pd1ThpBLzBg==,5.0,0.0,1.0,1,22,0,1,1,2,2,2,2,2
Fr9oWfIRPk6Tn0F12240tw==,glSP5lG9EU6Pd1ThpBLzBg==,5.0,0.0,1.0,1,22,0,1,1,2,2,2,2,2
Fr9oWfIRPk6Tn0F12240tw==,jXNRdn9T50OK/LGZXtsdeg==,21.0,0.0,1.0,1,22,0,0,1,1,1,1,1,1
EsCYia3Mx0COa0vjEDU9dA==,MVABd19+0UymW3AjF8C47g==,4.0,0.0,1.0,1,22,1,0,1,2,2,2,2,2
EsCYia3Mx0COa0vjEDU9dA==,MVABd19+0UymW3AjF8C47g==,4.0,0.0,1.0,1,22,1,0,1,2,2,2,2,2
O0gXPxm1z0yo2WOV0o+Xkw==,6gPRcGbM20OJWQeW5cXM6A==,25.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
Xh+kw/JYUEeQ+phkA+hngA==,PVrf1hHgTkCXRAJCLP3/Fg==,0.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
Xh+kw/JYUEeQ+phkA+hngA==,PVrf1hHgTkCXRAJCLP3/Fg==,0.0,0.0,1.0,1,22,2,0,0,2,2,2,2,2
kp2ev3khwEeVqZ7qW0pJug==,Uao4WBT5ZEOTPmD3GN2yvg==,1.0,4.0,2.0,1,22,1,1,0,2,2,2,2,2
kp2ev3khwEeVqZ7qW0pJug==,Uao4WBT5ZEOTPmD3GN2yvg==,1.0,4.0,2.0,1,22,1,1,0,2,2,2,2,2
Vfb5r+7yXk68byerajScsQ==,h+0MacF/JUKTfRuVuID5hw==,0.0,3.0,0.0,1,22,1,0,0,1,1,1,1,1
MWY5bBVHEEOWUfnTwFnnHQ==,z+3/YkupyU2fUtSp5ykpzg==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
MWY5bBVHEEOWUfnTwFnnHQ==,z+3/YkupyU2fUtSp5ykpzg==,0.0,1.0,0.0,1,22,2,0,0,2,2,2,2,2
qR8YbQr2PUmE27VvgFzv3w==,i0ey1mI+/UyJFFahDP/nMg==,1.0,4.0,2.0,1,22,4,1,0,5,5,5,5,5
qR8YbQr2PUmE27VvgFzv3w==,i0ey1mI+/UyJFFahDP/nMg==,1.0,4.0,2.0,1,22,4,1,0,5,5,5,5,5
qR8YbQr2PUmE27VvgFzv3w==,i0ey1mI+/UyJFFahDP/nMg==,1.0,4.0,2.0,1,22,4,1,0,5,5,5,5,5
qR8YbQr2PUmE27VvgFzv3w==,i0ey1mI+/UyJFFahDP/nMg==,1.0,4.0,2.0,1,22,4,1,0,5,5,5,5,5
qR8YbQr2PUmE27VvgFzv3w==,i0ey1mI+/UyJFFahDP/nMg==,1.0,4.0,2.0,1,22,4,1,0,5,5,5,5,5
3uO/4h+nuUmsm7uDytwCxA==,1JUICZSnXE6z2sGFZZj72g==,0.0,1.0,6.0,1,22,2,0,0,2,2,2,2,2
3uO/4h+nuUmsm7uDytwCxA==,1JUICZSnXE6z2sGFZZj72g==,0.0,1.0,6.0,1,22,2,0,0,2,2,2,2,2
EuJyH2/HWkyW9HsQY3jCKw==,PCFa9i54t0OQoLhIbYQw8g==,5.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
EuJyH2/HWkyW9HsQY3jCKw==,PCFa9i54t0OQoLhIbYQw8g==,5.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
EuJyH2/HWkyW9HsQY3jCKw==,PCFa9i54t0OQoLhIbYQw8g==,5.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
EuJyH2/HWkyW9HsQY3jCKw==,PCFa9i54t0OQoLhIbYQw8g==,5.0,0.0,1.0,1,22,4,0,0,4,4,4,4,4
z6qHyTx3M0GmcKYDKB8Avg==,kcctYzcIVEieU56+Yr26fg==,4.0,0.0,1.0,1,22,1,0,0,1,1,1,1,1
Vfb5r+7yXk68byerajScsQ==,T5vxS1HocEWeo2Nvu75h5Q==,64.0,0.0,0.0,1,22,1,0,0,1,1,1,1,1
giY70S63zEKSA+4fCiC2jQ==,bsNQclJwa0Gmpy2TaRGs5Q==,0.0,1.0,0.0,1,22,1,0,0,1,1,1,1,1
O0gXPxm1z0yo2WOV0o+Xkw==,WeWN7v7nuESwnFKiH3fmhg==,5.0,0.0,1.0,1,22,2,1,0,3,3,3,3,3
O0gXPxm1z0yo2WOV0o+Xkw==,WeWN7v7nuESwnFKiH3fmhg==,5.0,0.0,1.0,1,22,2,1,0,3,3,3,3,3
